product_id,supplier_id,customer_id,LifeTimeCustomerValue,LifeTimePayment,carrier,avg_rating,AvgItemPriceAtPurchase,TotalQuantity,product_name,delivery_date,shipment_date,category,shipment_status,ShippedProductPrice
58,558,3058,2046.28,943.6,DHL,3,25.64,3,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,234.44
1558,558,3058,2046.28,943.6,DHL,3,10.91,2,"External SSD",2024-08-16,2024-08-08,Electronics,Pending,92.31
61,561,4561,1826.12,492.6,FedEx,4,957.91,5,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
1561,561,4561,1826.12,492.6,FedEx,4,902.34,10,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
61,561,4561,1826.12,492.6,FedEx,4,856.64,8,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,833.73,4,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,829.51,6,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
1561,561,4561,1826.12,492.6,FedEx,4,767.35,1,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
61,561,4561,1826.12,492.6,FedEx,4,756.02,4,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
1561,561,4561,1826.12,492.6,FedEx,4,615.62,5,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
1561,561,4561,1826.12,492.6,FedEx,4,605.26,7,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
1561,561,4561,1826.12,492.6,FedEx,4,523.56,7,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
61,561,4561,1826.12,492.6,FedEx,4,509.12,5,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,451.58,9,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,428.42,7,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,292.24,6,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,33.08,4,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
1561,561,4561,1826.12,492.6,FedEx,4,30.28,5,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
61,561,4561,1826.12,492.6,FedEx,4,22.23,3,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
61,561,4561,1826.12,492.6,FedEx,4,8.15,1,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,499.53
1561,561,4561,1826.12,492.6,FedEx,4,4.36,1,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
1561,561,4561,1826.12,492.6,FedEx,4,1.63,1,"Gaming Mouse Pad",2024-04-29,2024-04-28,Accessories,Delivered,143.35
1553,553,7553,10937.939999999999,1412.36,DHL,5,977.28,5,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
53,553,7553,10937.939999999999,1412.36,DHL,5,976.71,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
1553,553,7553,10937.939999999999,1412.36,DHL,5,787.33,2,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,626.44,8,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,464.81,2,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,435.54,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,430.14,9,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,411.98,4,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,405.54,6,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
1553,553,7553,10937.939999999999,1412.36,DHL,5,363.36,10,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,191.93
53,553,7553,10937.939999999999,1412.36,DHL,5,214.46,9,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,135.91,5,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,98.61,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,82.03,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,22.12,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,20.53,3,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
53,553,7553,10937.939999999999,1412.36,DHL,5,16.24,2,"Document Scanner",2024-03-21,2024-03-18,Electronics,Pending,241.3
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,718.75,10,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,678.45,5,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,673.67,10,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,628.23,1,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,620.54,9,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,527.52,6,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,447.87,3,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,428.28,9,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,375.6,4,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,293.2,7,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,229.73,10,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,215.76,10,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,180.56,3,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,175.14,1,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,32.52,4,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,27.1,3,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
26,526,7526,3854.9199999999996,399.08000000000004,UPS,1,26.67,3,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,345.18
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,17.58,2,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
1526,526,7526,3854.9199999999996,399.08000000000004,UPS,1,0.91,1,"Noise Cancelling Headset",2023-12-18,2023-12-16,Electronics,Pending,593.57
1514,514,7514,16661.34,2078.12,FedEx,2,914.55,6,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
1514,514,7514,16661.34,2078.12,FedEx,2,796.99,9,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
14,514,7514,16661.34,2078.12,FedEx,2,752.28,9,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,627.1,7,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
1514,514,7514,16661.34,2078.12,FedEx,2,588.89,5,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
14,514,7514,16661.34,2078.12,FedEx,2,531.76,10,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
1514,514,7514,16661.34,2078.12,FedEx,2,512.83,5,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
14,514,7514,16661.34,2078.12,FedEx,2,457.2,7,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,437.76,2,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,348.39,3,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
1514,514,7514,16661.34,2078.12,FedEx,2,308.49,9,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
14,514,7514,16661.34,2078.12,FedEx,2,276.9,6,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,274.84,1,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,244.68,10,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,38.03,1,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,15.25,2,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
1514,514,7514,16661.34,2078.12,FedEx,2,6.9,1,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,305.17
14,514,7514,16661.34,2078.12,FedEx,2,6.16,1,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
14,514,7514,16661.34,2078.12,FedEx,2,3.42,1,"Toaster Oven",2023-11-28,2023-11-24,"Home & Kitchen",Delivered,844.45
1550,550,4550,4960.78,2.54,UPS,3,962.32,4,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
50,550,4550,4960.78,2.54,UPS,3,888.1,5,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
1550,550,4550,4960.78,2.54,UPS,3,873.42,5,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
1550,550,4550,4960.78,2.54,UPS,3,835.46,2,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
50,550,4550,4960.78,2.54,UPS,3,728.48,8,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
1550,550,4550,4960.78,2.54,UPS,3,723.44,8,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
50,550,4550,4960.78,2.54,UPS,3,644.13,10,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
50,550,4550,4960.78,2.54,UPS,3,573.89,7,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
50,550,4550,4960.78,2.54,UPS,3,500.1,2,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
50,550,4550,4960.78,2.54,UPS,3,432.32,1,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
50,550,4550,4960.78,2.54,UPS,3,403.17,10,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
1550,550,4550,4960.78,2.54,UPS,3,389.73,8,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
50,550,4550,4960.78,2.54,UPS,3,380.08,7,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
1550,550,4550,4960.78,2.54,UPS,3,139.52,2,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
50,550,4550,4960.78,2.54,UPS,3,34.04,8,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,476.46
1550,550,4550,4960.78,2.54,UPS,3,28.04,3,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
1550,550,4550,4960.78,2.54,UPS,3,23.04,3,"Keyboard Wrist Rest",2024-05-11,2024-05-09,Accessories,Pending,118.11
43,543,4543,5961.72,138.9,DHL,3,855.75,7,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,815.57,2,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
43,543,4543,5961.72,138.9,DHL,3,781.64,7,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,757.71,6,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
43,543,4543,5961.72,138.9,DHL,3,752.91,6,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
43,543,4543,5961.72,138.9,DHL,3,746.08,9,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
43,543,4543,5961.72,138.9,DHL,3,714.55,2,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,698.26,7,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,656.59,7,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,586.98,2,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,458.59,1,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
43,543,4543,5961.72,138.9,DHL,3,415.89,1,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,413.06,7,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,257.3,8,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,248.11,6,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
43,543,4543,5961.72,138.9,DHL,3,232.41,4,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
43,543,4543,5961.72,138.9,DHL,3,48.48,6,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
43,543,4543,5961.72,138.9,DHL,3,31.73,4,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
43,543,4543,5961.72,138.9,DHL,3,20.2,3,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,17.02,2,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
1543,543,4543,5961.72,138.9,DHL,3,16.24,2,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
43,543,4543,5961.72,138.9,DHL,3,7.55,1,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,379.79
1543,543,4543,5961.72,138.9,DHL,3,5.09,1,"Desk Organizer",2024-02-15,2024-02-11,Accessories,Delivered,829.2
31,531,7531,5164.38,951.72,FedEx,2,961.62,9,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,936.26,4,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,915.95,6,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
1531,531,7531,5164.38,951.72,FedEx,2,828.56,3,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,761.58,4,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,755.19,4,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,669.17,8,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,652.72,3,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,638.75,9,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
31,531,7531,5164.38,951.72,FedEx,2,611.63,10,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
1531,531,7531,5164.38,951.72,FedEx,2,605.25,7,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
31,531,7531,5164.38,951.72,FedEx,2,565.9,5,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,437.37,1,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,435.75,8,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,408.92,8,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
1531,531,7531,5164.38,951.72,FedEx,2,297.4,7,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,90.9,3,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,29.08,3,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
1531,531,7531,5164.38,951.72,FedEx,2,19.23,2,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,588.87
31,531,7531,5164.38,951.72,FedEx,2,5.49,1,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
31,531,7531,5164.38,951.72,FedEx,2,2.06,1,"Wall Clock",2024-02-17,2024-02-11,"Home & Kitchen",Shipped,980.09
65,565,7565,909.96,434.8,UPS,2,949.35,5,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,786.16,6,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,694.14,7,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,690.08,1,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,609.61,9,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,577.09,6,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,550.49,10,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,547.92,9,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1565,565,7565,909.96,434.8,UPS,2,497.2,7,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
65,565,7565,909.96,434.8,UPS,2,470.63,3,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1565,565,7565,909.96,434.8,UPS,2,433.38,6,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
1565,565,7565,909.96,434.8,UPS,2,403.93,8,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
65,565,7565,909.96,434.8,UPS,2,318.15,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1565,565,7565,909.96,434.8,UPS,2,305.45,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
1565,565,7565,909.96,434.8,UPS,2,302.41,7,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
65,565,7565,909.96,434.8,UPS,2,127.96,1,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1565,565,7565,909.96,434.8,UPS,2,101.88,4,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
65,565,7565,909.96,434.8,UPS,2,20.24,3,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1565,565,7565,909.96,434.8,UPS,2,18.43,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,4.47
65,565,7565,909.96,434.8,UPS,2,17.81,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,11.45,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
65,565,7565,909.96,434.8,UPS,2,10.3,2,"Laptop Stand",2023-12-31,2023-12-28,Accessories,Pending,599.96
1535,535,7535,2408.6,3080.48,DHL,4,917.69,4,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
1535,535,7535,2408.6,3080.48,DHL,4,796.96,8,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
1535,535,7535,2408.6,3080.48,DHL,4,489.74,7,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
1535,535,7535,2408.6,3080.48,DHL,4,403.02,3,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
1535,535,7535,2408.6,3080.48,DHL,4,399.87,9,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
1535,535,7535,2408.6,3080.48,DHL,4,287.68,5,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
35,535,7535,2408.6,3080.48,DHL,4,272.75,10,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
35,535,7535,2408.6,3080.48,DHL,4,264.34,6,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
35,535,7535,2408.6,3080.48,DHL,4,246.28,10,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
1535,535,7535,2408.6,3080.48,DHL,4,213.18,4,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
35,535,7535,2408.6,3080.48,DHL,4,118.11,8,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
35,535,7535,2408.6,3080.48,DHL,4,44.78,6,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
35,535,7535,2408.6,3080.48,DHL,4,5.64,1,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,513.39
1535,535,7535,2408.6,3080.48,DHL,4,2.56,1,"Smartphone Case",2024-05-25,2024-05-19,Accessories,Shipped,618.44
29,529,7529,3425.46,464.6,FedEx,1,991.71,1,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,916.26
1529,529,7529,3425.46,464.6,FedEx,1,966.5,3,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,876.8,10,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,820.38,2,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,788.37,7,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,713.86,2,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,658.93,4,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,431.06,10,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,391.57,8,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,324.42,7,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,309.62,7,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,151.88,2,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,45.86,6,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,32.26,4,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,24.25,3,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,23.39,3,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1529,529,7529,3425.46,464.6,FedEx,1,14.46,2,"Storage Containers",2023-12-24,2023-12-22,"Home & Kitchen",Delivered,90.12
1550,550,50,6502.679999999999,387.08000000000004,DHL,3,962.32,4,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,118.11
50,550,50,6502.679999999999,387.08000000000004,DHL,3,888.1,5,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,476.46
1550,550,50,6502.679999999999,387.08000000000004,DHL,3,873.42,5,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,118.11
1550,550,50,6502.679999999999,387.08000000000004,DHL,3,835.46,2,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,118.11
50,550,50,6502.679999999999,387.08000000000004,DHL,3,728.48,8,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,476.46
1550,550,50,6502.679999999999,387.08000000000004,DHL,3,723.44,8,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,118.11
50,550,50,6502.679999999999,387.08000000000004,DHL,3,644.13,10,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,476.46
50,550,50,6502.679999999999,387.08000000000004,DHL,3,573.89,7,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,476.46
50,550,50,6502.679999999999,387.08000000000004,DHL,3,500.1,2,"Keyboard Wrist Rest",2023-12-28,2023-12-27,Accessories,Delivered,476.46
